runtime,Origin,Destination,distance,travel_time,duration_value,travel_mode
2020-03-04 21:03:52.948934,"51.520406, -0.085969","51.52347765464466, -0.10649307248826421",2.0 km,14 mins,826,transit
2020-03-04 21:03:53.262577,"51.520406, -0.085969","51.52489693791481, -0.10488408764175611",2.0 km,13 mins,770,transit
2020-03-04 21:03:53.591188,"51.520406, -0.085969","51.52617977284702, -0.10270037742874945",2.0 km,13 mins,764,transit
2020-03-04 21:03:54.279694,"51.520406, -0.085969","51.52728716810472, -0.10000829274763916",1.7 km,14 mins,865,transit
2020-03-04 21:03:54.576400,"51.520406, -0.085969","51.52818546215703, -0.0968896312062017",2.0 km,13 mins,753,transit
2020-03-04 21:03:54.817746,"51.520406, -0.085969","51.52884734774285, -0.0934391517488367",1.4 km,8 mins,491,transit
2020-03-04 21:03:55.150959,"51.520406, -0.085969","51.52925270316322, -0.08976169545624743",1.2 km,8 mins,504,transit
2020-03-04 21:03:55.439276,"51.520406, -0.085969","51.52938920495337, -0.085969",1.4 km,9 mins,561,transit
2020-03-04 21:03:55.738221,"51.520406, -0.085969","51.53837240990674, -0.085969",2.5 km,14 mins,837,transit
2020-03-04 21:03:56.065774,"51.520406, -0.085969","51.53809935285779, -0.07838360812108083",3.1 km,22 mins,1294,transit
2020-03-04 21:03:56.396097,"51.520406, -0.085969","51.5372884880669, -0.07102869478734168",4.3 km,27 mins,1613,transit
2020-03-04 21:03:56.672648,"51.520406, -0.085969","51.535964481050755, -0.06412773550265066",4.4 km,25 mins,1473,transit
2020-03-04 21:03:56.960149,"51.520406, -0.085969","51.53416760367905, -0.05789041249016349",3.9 km,18 mins,1068,transit
2020-03-04 21:03:57.276799,"51.520406, -0.085969","51.53195250539015, -0.05250624358603239",3.5 km,19 mins,1126,transit
2020-03-04 21:03:57.592686,"51.520406, -0.085969","51.5293865463885, -0.04813882385390028",3.5 km,18 mins,1102,transit
2020-03-04 21:03:57.905755,"51.520406, -0.085969","51.526547744231756, -0.044920854880974505",4.4 km,23 mins,1381,transit
2020-03-04 21:03:58.193811,"51.520406, -0.085969","51.52352239700966, -0.04295011277479417",4.1 km,19 mins,1165,transit
2020-03-04 21:03:58.520729,"51.520406, -0.085969","51.520402456093336, -0.042286477353023905",4.0 km,19 mins,1118,transit
2020-03-04 21:03:58.807245,"51.520406, -0.085969","51.51728272890068, -0.04295011277479417",4.4 km,23 mins,1398,transit
2020-03-04 21:03:59.149118,"51.520406, -0.085969","51.51425799707137, -0.044920854880974505",4.2 km,26 mins,1558,transit
2020-03-04 21:03:59.480748,"51.520406, -0.085969","51.51142013775114, -0.048138823853900274",5.9 km,32 mins,1910,transit
2020-03-04 21:03:59.812287,"51.520406, -0.085969","51.50885533530978, -0.05250624358603238",6.1 km,34 mins,2030,transit
2020-03-04 21:04:00.152230,"51.520406, -0.085969","51.50664146780675, -0.057890412490163475",4.7 km,28 mins,1659,transit
2020-03-04 21:04:00.498792,"51.520406, -0.085969","51.50484574699555, -0.06412773550265066",3.6 km,22 mins,1313,transit
2020-03-04 21:04:01.317235,"51.520406, -0.085969","51.50352268281624, -0.07102869478734167",3.1 km,30 mins,1771,transit
2020-03-04 21:04:01.853503,"51.520406, -0.085969","51.502712433418424, -0.07838360812108083",2.7 km,16 mins,965,transit
2020-03-04 21:04:02.549233,"51.520406, -0.085969","51.50243959009326, -0.085969",2.4 km,16 mins,954,transit
2020-03-04 21:04:03.173574,"51.520406, -0.085969","51.502712433418424, -0.0935543918789192",2.9 km,13 mins,760,transit
2020-03-04 21:04:03.970966,"51.520406, -0.085969","51.50352268281624, -0.10090930521265834",3.6 km,16 mins,988,transit
2020-03-04 21:04:04.453314,"51.520406, -0.085969","51.50484574699555, -0.10781026449734936",3.6 km,17 mins,1027,transit
2020-03-04 21:04:04.809225,"51.520406, -0.085969","51.50664146780675, -0.11404758750983654",4.1 km,20 mins,1216,transit
2020-03-04 21:04:05.527793,"51.520406, -0.085969","51.50885533530978, -0.11943175641396764",3.6 km,21 mins,1266,transit
2020-03-04 21:04:06.137303,"51.520406, -0.085969","51.51142013775114, -0.12379917614609971",3.6 km,22 mins,1344,transit
2020-03-04 21:04:06.411174,"51.520406, -0.085969","51.51425799707137, -0.1270171451190255",4.8 km,22 mins,1327,transit
2020-03-04 21:04:06.683707,"51.520406, -0.085969","51.51728272890068, -0.12898788722520585",4.4 km,18 mins,1058,transit
2020-03-04 21:04:06.983095,"51.520406, -0.085969","51.520402456093336, -0.12965152264697613",5.0 km,21 mins,1283,transit
2020-03-04 21:04:07.285832,"51.520406, -0.085969","51.52352239700966, -0.12898788722520585",4.9 km,21 mins,1247,transit
2020-03-04 21:04:07.835690,"51.520406, -0.085969","51.526547744231756, -0.1270171451190255",3.9 km,20 mins,1172,transit
2020-03-04 21:04:08.151077,"51.520406, -0.085969","51.5293865463885, -0.12379917614609974",3.5 km,14 mins,825,transit
2020-03-04 21:04:08.418993,"51.520406, -0.085969","51.53195250539015, -0.11943175641396764",4.1 km,16 mins,950,transit
2020-03-04 21:04:08.690914,"51.520406, -0.085969","51.53416760367905, -0.11404758750983655",3.4 km,20 mins,1228,transit
2020-03-04 21:04:08.914267,"51.520406, -0.085969","51.535964481050755, -0.10781026449734939",3.1 km,13 mins,789,transit
2020-03-04 21:04:09.163085,"51.520406, -0.085969","51.5372884880669, -0.10090930521265834",3.1 km,16 mins,987,transit
2020-03-04 21:04:09.431277,"51.520406, -0.085969","51.53809935285779, -0.09355439187891919",2.5 km,16 mins,930,transit
2020-03-04 21:04:09.736948,"51.520406, -0.085969","51.53837240990674, -0.08596900000000002",2.5 km,13 mins,786,transit
2020-03-04 21:04:10.016359,"51.520406, -0.085969","51.547355614860095, -0.085969",3.5 km,18 mins,1054,transit
2020-03-04 21:04:10.273219,"51.520406, -0.085969","51.54694594904597, -0.07459090976555954",4.2 km,20 mins,1174,transit
2020-03-04 21:04:10.543791,"51.520406, -0.085969","51.54572942083247, -0.06355853789354901",5.0 km,26 mins,1587,transit
2020-03-04 21:04:10.827331,"51.520406, -0.085969","51.543743056406036, -0.05320709804161012",5.1 km,23 mins,1405,transit
2020-03-04 21:04:11.087763,"51.520406, -0.085969","51.54104730632087, -0.04385111369884943",6.8 km,30 mins,1779,transit
2020-03-04 21:04:11.426762,"51.520406, -0.085969","51.537724197150276, -0.035774861487877244",5.0 km,33 mins,1995,transit
2020-03-04 21:04:11.673110,"51.520406, -0.085969","51.53387482494492, -0.02922373362438256",4.6 km,30 mins,1815,transit
2020-03-04 21:04:11.908842,"51.520406, -0.085969","51.52961626837803, -0.02439678196521989",5.6 km,22 mins,1330,transit
2020-03-04 21:04:12.177063,"51.520406, -0.085969","51.52507801719678, -0.02144067014575099",5.6 km,22 mins,1324,transit
2020-03-04 21:04:12.430404,"51.520406, -0.085969","51.52039802621047, -0.02044521750678642",6.2 km,23 mins,1376,transit
2020-03-04 21:04:12.694716,"51.520406, -0.085969","51.51571851610223, -0.02144067014575099",6.2 km,27 mins,1590,transit
2020-03-04 21:04:12.937246,"51.520406, -0.085969","51.51118164955429, -0.02439678196521989",5.6 km,32 mins,1933,transit
2020-03-04 21:04:13.274778,"51.520406, -0.085969","51.506925214368984, -0.029223733624382547",6.4 km,25 mins,1490,transit
2020-03-04 21:04:13.572199,"51.520406, -0.085969","51.503078444423835, -0.03577486148787724",6.5 km,28 mins,1701,transit
2020-03-04 21:04:13.813946,"51.520406, -0.085969","51.499758104521284, -0.04385111369884941",5.5 km,22 mins,1324,transit
2020-03-04 21:04:14.127124,"51.520406, -0.085969","51.49706495669739, -0.05320709804161012",5.3 km,20 mins,1173,transit
2020-03-04 21:04:14.384149,"51.520406, -0.085969","51.49508071365416, -0.063558537893549",4.4 km,18 mins,1094,transit
2020-03-04 21:04:14.634579,"51.520406, -0.085969","51.493865570075386, -0.07459090976555956",5.0 km,34 mins,2024,transit
2020-03-04 21:04:14.869088,"51.520406, -0.085969","51.49345638513989, -0.085969",3.9 km,25 mins,1517,transit
2020-03-04 21:04:15.092632,"51.520406, -0.085969","51.493865570075386, -0.09734709023444048",3.9 km,16 mins,956,transit
2020-03-04 21:04:15.612965,"51.520406, -0.085969","51.49508071365416, -0.10837946210645101",4.3 km,21 mins,1269,transit
2020-03-04 21:04:15.891647,"51.520406, -0.085969","51.49706495669739, -0.11873090195838991",5.3 km,26 mins,1575,transit
2020-03-04 21:04:16.173465,"51.520406, -0.085969","51.499758104521284, -0.1280868863011506",5.2 km,20 mins,1205,transit
2020-03-04 21:04:16.528841,"51.520406, -0.085969","51.503078444423835, -0.13616313851212278",7.1 km,29 mins,1723,transit
2020-03-04 21:04:16.795528,"51.520406, -0.085969","51.506925214368984, -0.14271426637561743",6.3 km,17 mins,1040,transit
2020-03-04 21:04:17.044801,"51.520406, -0.085969","51.51118164955429, -0.14754121803478012",5.9 km,23 mins,1382,transit
2020-03-04 21:04:17.406027,"51.520406, -0.085969","51.51571851610223, -0.15049732985424902",5.7 km,20 mins,1210,transit
2020-03-04 21:04:17.757652,"51.520406, -0.085969","51.52039802621047, -0.15149278249321357",6.3 km,23 mins,1391,transit
2020-03-04 21:04:18.126663,"51.520406, -0.085969","51.52507801719678, -0.15049732985424905",5.5 km,22 mins,1332,transit
2020-03-04 21:04:18.470472,"51.520406, -0.085969","51.52961626837803, -0.14754121803478012",5.7 km,25 mins,1503,transit
2020-03-04 21:04:18.707611,"51.520406, -0.085969","51.53387482494492, -0.14271426637561746",7.1 km,25 mins,1511,transit
2020-03-04 21:04:19.002918,"51.520406, -0.085969","51.537724197150276, -0.13616313851212278",7.0 km,24 mins,1448,transit
2020-03-04 21:04:19.273299,"51.520406, -0.085969","51.54104730632087, -0.12808688630115062",5.0 km,26 mins,1563,transit
2020-03-04 21:04:19.572972,"51.520406, -0.085969","51.543743056406036, -0.11873090195838994",4.9 km,29 mins,1721,transit
2020-03-04 21:04:19.861921,"51.520406, -0.085969","51.54572942083247, -0.108379462106451",4.5 km,18 mins,1089,transit
2020-03-04 21:04:20.129517,"51.520406, -0.085969","51.54694594904597, -0.09734709023444048",4.5 km,18 mins,1081,transit
2020-03-04 21:04:20.508541,"51.520406, -0.085969","51.547355614860095, -0.08596900000000002",3.5 km,18 mins,1054,transit
2020-03-04 21:04:20.793009,"51.520406, -0.085969","51.55633881981347, -0.085969",4.7 km,25 mins,1485,transit
2020-03-04 21:04:21.115233,"51.520406, -0.085969","51.555792491689985, -0.07079820851076189",5.4 km,27 mins,1607,transit
2020-03-04 21:04:21.426431,"51.520406, -0.085969","51.554170145899725, -0.056088375854796764",6.3 km,29 mins,1747,transit
2020-03-04 21:04:21.662927,"51.520406, -0.085969","51.551521187947536, -0.04228645432572801",9.2 km,36 mins,2161,transit
2020-03-04 21:04:21.928109,"51.520406, -0.085969","51.54792627562778, -0.029811808863859923",6.6 km,39 mins,2314,transit
2020-03-04 21:04:22.290887,"51.520406, -0.085969","51.543494847648105, -0.019043474720317997",7.6 km,40 mins,2400,transit
2020-03-04 21:04:22.654091,"51.520406, -0.085969","51.538361773107844, -0.010308640807105852",7.8 km,26 mins,1534,transit
2020-03-04 21:04:23.017750,"51.520406, -0.085969","51.53268322670027, -0.0038727086219772183",7.0 km,31 mins,1882,transit
2020-03-04 21:04:23.309279,"51.520406, -0.085969","51.52663191822101, 6.877130301908642e-05",8.9 km,37 mins,2227,transit
2020-03-04 21:04:23.648641,"51.520406, -0.085969","51.520391824375345, 0.0013960405667493535",8.3 km,31 mins,1832,transit
2020-03-04 21:04:23.987992,"51.520406, -0.085969","51.51415258542357, 6.877130301908642e-05",8.1 km,36 mins,2154,transit
2020-03-04 21:04:24.343664,"51.520406, -0.085969","51.508103738513434, -0.003872708621977206",7.7 km,29 mins,1743,transit
2020-03-04 21:04:24.695328,"51.520406, -0.085969","51.50242896344947, -0.01030864080710584",8.0 km,29 mins,1713,transit
2020-03-04 21:04:25.025007,"51.520406, -0.085969","51.49730051514847, -0.019043474720317987",8.0 km,30 mins,1819,transit
2020-03-04 21:04:25.375153,"51.520406, -0.085969","51.492874010311574, -0.0298118088638599",7.6 km,39 mins,2321,transit
2020-03-04 21:04:25.688561,"51.520406, -0.085969","51.48928372423443, -0.04228645432572801",7.1 km,42 mins,2501,transit
2020-03-04 21:04:26.003092,"51.520406, -0.085969","51.48663853763096, -0.05608837585479675",5.3 km,23 mins,1371,transit
2020-03-04 21:04:26.280759,"51.520406, -0.085969","51.48501865341436, -0.0707982085107619",4.9 km,29 mins,1753,transit
2020-03-04 21:04:26.557324,"51.520406, -0.085969","51.48447318018653, -0.085969",5.0 km,37 mins,2215,transit
2020-03-04 21:04:26.887417,"51.520406, -0.085969","51.48501865341436, -0.10113979148923813",4.8 km,20 mins,1203,transit
2020-03-04 21:04:27.198688,"51.520406, -0.085969","51.48663853763096, -0.11584962414520324",5.8 km,23 mins,1383,transit
2020-03-04 21:04:27.580174,"51.520406, -0.085969","51.48928372423443, -0.12965154567427203",6.9 km,29 mins,1753,transit
2020-03-04 21:04:27.879381,"51.520406, -0.085969","51.492874010311574, -0.1421261911361401",8.1 km,32 mins,1900,transit
2020-03-04 21:04:28.195790,"51.520406, -0.085969","51.49730051514847, -0.15289452527968203",9.4 km,37 mins,2240,transit
2020-03-04 21:04:28.817126,"51.520406, -0.085969","51.50242896344947, -0.16162935919289412",7.2 km,31 mins,1846,transit
2020-03-04 21:04:29.429790,"51.520406, -0.085969","51.508103738513434, -0.1680652913780228",8.3 km,32 mins,1930,transit
2020-03-04 21:04:29.761541,"51.520406, -0.085969","51.51415258542357, -0.1720067713030191",7.8 km,26 mins,1558,transit
2020-03-04 21:04:30.042143,"51.520406, -0.085969","51.520391824375345, -0.17333404056674936",7.0 km,24 mins,1455,transit
2020-03-04 21:04:30.395345,"51.520406, -0.085969","51.52663191822101, -0.17200677130301914",7.2 km,29 mins,1735,transit
2020-03-04 21:04:30.723366,"51.520406, -0.085969","51.53268322670027, -0.1680652913780228",7.7 km,30 mins,1812,transit
2020-03-04 21:04:31.067209,"51.520406, -0.085969","51.538361773107844, -0.16162935919289417",8.2 km,31 mins,1874,transit
2020-03-04 21:04:31.390124,"51.520406, -0.085969","51.543494847648105, -0.15289452527968203",7.3 km,19 mins,1120,transit
2020-03-04 21:04:31.751581,"51.520406, -0.085969","51.54792627562778, -0.14212619113614014",7.9 km,22 mins,1310,transit
2020-03-04 21:04:32.095514,"51.520406, -0.085969","51.551521187947536, -0.12965154567427206",8.5 km,30 mins,1791,transit
2020-03-04 21:04:32.442476,"51.520406, -0.085969","51.554170145899725, -0.11584962414520324",4.8 km,27 mins,1623,transit
2020-03-04 21:04:32.797510,"51.520406, -0.085969","51.555792491689985, -0.10113979148923813",5.2 km,23 mins,1381,transit
2020-03-04 21:04:33.126305,"51.520406, -0.085969","51.55633881981347, -0.08596900000000003",4.7 km,25 mins,1485,transit
2020-03-04 21:04:33.526953,"51.520406, -0.085969","51.56532202476685, -0.085969",5.9 km,31 mins,1861,transit
2020-03-04 21:04:33.916273,"51.520406, -0.085969","51.56463898075201, -0.06700550339025856",6.5 km,34 mins,2058,transit
2020-03-04 21:04:34.272528,"51.520406, -0.085969","51.562610663128716, -0.04861820695609291",7.7 km,28 mins,1661,transit
2020-03-04 21:04:34.628603,"51.520406, -0.085969","51.55929887539971, -0.03136580227005298",8.7 km,49 mins,2954,transit
2020-03-04 21:04:34.895325,"51.520406, -0.085969","51.55480451119716, -0.015772495970635746",10.1 km,31 mins,1856,transit
2020-03-04 21:04:35.175648,"51.520406, -0.085969","51.54926445640411, -0.00231208172688924",9.9 km,28 mins,1701,transit
2020-03-04 21:04:35.457173,"51.520406, -0.085969","51.54284739040099, 0.0086064554605119",8.3 km,30 mins,1772,transit
2020-03-04 21:04:35.728946,"51.520406, -0.085969","51.535748618815425, 0.016651365291245702",9.0 km,31 mins,1853,transit
2020-03-04 21:04:35.952195,"51.520406, -0.085969","51.528184099869264, 0.021578211178089234",8.9 km,30 mins,1780,transit
2020-03-04 21:04:36.308125,"51.520406, -0.085969","51.52038385058883, 0.023237296276681037",12.3 km,38 mins,2256,transit
2020-03-04 21:04:36.573969,"51.520406, -0.085969","51.51258493707917, 0.021578211178089234",10.2 km,41 mins,2433,transit
2020-03-04 21:04:36.882085,"51.520406, -0.085969","51.50502426433239, 0.016651365291245702",10.8 km,38 mins,2271,transit
2020-03-04 21:04:37.258812,"51.520406, -0.085969","51.497931385468334, 0.008606455460511926",9.3 km,27 mins,1611,transit
2020-03-04 21:04:37.598713,"51.520406, -0.085969","51.49152154796183, -0.00231208172688924",10.0 km,39 mins,2338,transit
2020-03-04 21:04:38.011456,"51.520406, -0.085969","51.485989185578546, -0.015772495970635736",9.7 km,35 mins,2119,transit
2020-03-04 21:04:38.376870,"51.520406, -0.085969","51.48150204988079, -0.03136580227005298",7.8 km,28 mins,1652,transit
2020-03-04 21:04:38.770408,"51.520406, -0.085969","51.478196154885794, -0.048618206956092896",7.0 km,38 mins,2296,transit
2020-03-04 21:04:39.098619,"51.520406, -0.085969","51.476171683472884, -0.06700550339025856",7.5 km,35 mins,2087,transit
2020-03-04 21:04:39.472722,"51.520406, -0.085969","51.47548997523315, -0.085969",6.9 km,37 mins,2203,transit
2020-03-04 21:04:39.750619,"51.520406, -0.085969","51.476171683472884, -0.10493249660974148",6.2 km,29 mins,1715,transit
2020-03-04 21:04:40.080677,"51.520406, -0.085969","51.478196154885794, -0.1233197930439071",7.2 km,26 mins,1574,transit
2020-03-04 21:04:40.419707,"51.520406, -0.085969","51.48150204988079, -0.14057219772994706",7.9 km,35 mins,2086,transit
2020-03-04 21:04:40.743010,"51.520406, -0.085969","51.485989185578546, -0.15616550402936427",9.4 km,38 mins,2270,transit
2020-03-04 21:04:41.047621,"51.520406, -0.085969","51.49152154796183, -0.16962591827311077",10.5 km,38 mins,2276,transit
2020-03-04 21:04:41.369809,"51.520406, -0.085969","51.497931385468334, -0.18054445546051187",11.1 km,39 mins,2368,transit
2020-03-04 21:04:41.681692,"51.520406, -0.085969","51.50502426433239, -0.1885893652912457",9.0 km,33 mins,1972,transit
2020-03-04 21:04:41.946717,"51.520406, -0.085969","51.51258493707917, -0.19351621117808926",8.9 km,31 mins,1881,transit
2020-03-04 21:04:42.269923,"51.520406, -0.085969","51.52038385058883, -0.19517529627668107",8.8 km,30 mins,1799,transit
2020-03-04 21:04:42.639447,"51.520406, -0.085969","51.528184099869264, -0.19351621117808926",9.8 km,38 mins,2299,transit
2020-03-04 21:04:42.922231,"51.520406, -0.085969","51.535748618815425, -0.1885893652912457",9.3 km,39 mins,2359,transit
2020-03-04 21:04:43.280637,"51.520406, -0.085969","51.54284739040099, -0.18054445546051193",9.6 km,28 mins,1662,transit
2020-03-04 21:04:43.657965,"51.520406, -0.085969","51.54926445640411, -0.1696259182731108",8.8 km,26 mins,1540,transit
2020-03-04 21:04:43.994504,"51.520406, -0.085969","51.55480451119716, -0.1561655040293643",9.3 km,32 mins,1945,transit
2020-03-04 21:04:44.277002,"51.520406, -0.085969","51.55929887539971, -0.1405721977299471",8.6 km,25 mins,1473,transit
2020-03-04 21:04:44.566082,"51.520406, -0.085969","51.562610663128716, -0.1233197930439071",6.2 km,33 mins,1954,transit
2020-03-04 21:04:44.885504,"51.520406, -0.085969","51.56463898075201, -0.10493249660974148",6.2 km,20 mins,1202,transit
2020-03-04 21:04:45.189745,"51.520406, -0.085969","51.56532202476685, -0.08596900000000003",5.9 km,31 mins,1861,transit
2020-03-04 21:04:45.449891,"51.520406, -0.085969","51.57430522972021, -0.085969",9.3 km,33 mins,1966,transit
2020-03-04 21:04:45.780544,"51.520406, -0.085969","51.57348541619417, -0.06321279343761683",7.9 km,40 mins,2421,transit
2020-03-04 21:04:46.377128,"51.520406, -0.085969","51.571050972379346, -0.04114802948244059",9.5 km,42 mins,2539,transit
2020-03-04 21:04:46.723450,"51.520406, -0.085969","51.567076118486774, -0.02044513978963002",11.0 km,33 mins,2007,transit
2020-03-04 21:04:47.088112,"51.520406, -0.085969","51.561682012626136, -0.001733173004616898",9.9 km,28 mins,1703,transit
2020-03-04 21:04:47.457251,"51.520406, -0.085969","51.55503302293855, 0.014419319048872298",10.8 km,33 mins,1955,transit
2020-03-04 21:04:47.757312,"51.520406, -0.085969","51.54733167634796, 0.027521556041049278",9.5 km,23 mins,1391,transit
2020-03-04 21:04:48.070924,"51.520406, -0.085969","51.53881244434039, 0.037175439916937926",10.4 km,35 mins,2095,transit
2020-03-04 21:04:48.340176,"51.520406, -0.085969","51.52973456192867, 0.04308764908603059",10.7 km,38 mins,2292,transit
2020-03-04 21:04:48.649589,"51.520406, -0.085969","51.52037410485204, 0.04507854903210487",12.3 km,54 mins,3226,transit
2020-03-04 21:04:48.998673,"51.520406, -0.085969","51.511015571283686, 0.04308764908603059",16.2 km,51 mins,3046,transit
2020-03-04 21:04:49.359693,"51.520406, -0.085969","51.50194322739488, 0.037175439916937926",11.3 km,38 mins,2277,transit
2020-03-04 21:04:49.728355,"51.520406, -0.085969","51.49343248090121, 0.02752155604104933",14.4 km,47 mins,2793,transit
2020-03-04 21:04:50.041010,"51.520406, -0.085969","51.48574154334181, 0.01441931904887231",11.7 km,36 mins,2165,transit
2020-03-04 21:04:50.337535,"51.520406, -0.085969","51.47910363072287, -0.0017331730046168733",10.7 km,42 mins,2500,transit
2020-03-04 21:04:50.679006,"51.520406, -0.085969","51.47371993391036, -0.02044513978963002",11.4 km,37 mins,2193,transit
2020-03-04 21:04:51.037399,"51.520406, -0.085969","51.469753565557625, -0.04114802948244057",7.5 km,33 mins,1952,transit
2020-03-04 21:04:51.413972,"51.520406, -0.085969","51.467324660288526, -0.06321279343761683",9.2 km,42 mins,2530,transit
2020-03-04 21:04:51.730748,"51.520406, -0.085969","51.46650677027978, -0.085969",7.3 km,37 mins,2229,transit
2020-03-04 21:04:52.027215,"51.520406, -0.085969","51.467324660288526, -0.1087252065623832",8.4 km,32 mins,1928,transit
2020-03-04 21:04:52.335918,"51.520406, -0.085969","51.469753565557625, -0.13078997051755942",8.2 km,30 mins,1783,transit
2020-03-04 21:04:52.697700,"51.520406, -0.085969","51.47371993391036, -0.15149286021037003",10.7 km,38 mins,2283,transit
2020-03-04 21:04:53.053746,"51.520406, -0.085969","51.47910363072287, -0.1702048269953831",11.3 km,42 mins,2497,transit
2020-03-04 21:04:53.365869,"51.520406, -0.085969","51.48574154334181, -0.18635731904887232",12.5 km,45 mins,2718,transit
2020-03-04 21:04:53.708183,"51.520406, -0.085969","51.49343248090121, -0.19945955604104929",10.6 km,44 mins,2618,transit
2020-03-04 21:04:53.990462,"51.520406, -0.085969","51.50194322739488, -0.20911343991693795",10.5 km,37 mins,2216,transit
2020-03-04 21:04:54.322596,"51.520406, -0.085969","51.511015571283686, -0.2150256490860306",11.0 km,34 mins,2069,transit
2020-03-04 21:04:54.624398,"51.520406, -0.085969","51.52037410485204, -0.21701654903210488",10.7 km,37 mins,2231,transit
2020-03-04 21:04:54.943262,"51.520406, -0.085969","51.52973456192867, -0.21502564908603064",11.6 km,42 mins,2520,transit
2020-03-04 21:04:55.303173,"51.520406, -0.085969","51.53881244434039, -0.20911343991693795",11.4 km,44 mins,2633,transit
2020-03-04 21:04:55.644932,"51.520406, -0.085969","51.54733167634796, -0.19945955604104929",11.3 km,35 mins,2095,transit
2020-03-04 21:04:55.938598,"51.520406, -0.085969","51.55503302293855, -0.18635731904887232",10.3 km,32 mins,1897,transit
2020-03-04 21:04:56.327337,"51.520406, -0.085969","51.561682012626136, -0.17020482699538317",10.4 km,33 mins,1984,transit
2020-03-04 21:04:56.679051,"51.520406, -0.085969","51.567076118486774, -0.15149286021037006",9.8 km,48 mins,2908,transit
2020-03-04 21:04:56.999847,"51.520406, -0.085969","51.571050972379346, -0.13078997051755942",10.2 km,32 mins,1934,transit
2020-03-04 21:04:57.332694,"51.520406, -0.085969","51.57348541619417, -0.10872520656238319",8.1 km,29 mins,1711,transit
2020-03-04 21:04:57.618084,"51.520406, -0.085969","51.57430522972021, -0.08596900000000005",9.3 km,33 mins,1966,transit
2020-03-04 21:04:57.923483,"51.520406, -0.085969","51.583288434673584, -0.085969",10.8 km,41 mins,2440,transit
2020-03-04 21:04:58.207900,"51.520406, -0.085969","51.58233179797863, -0.05942007768639993",13.4 km,36 mins,2175,transit
2020-03-04 21:04:58.505099,"51.520406, -0.085969","51.57949107351148, -0.033677841718837045",10.1 km,27 mins,1625,transit
2020-03-04 21:04:58.818769,"51.520406, -0.085969","51.5748529169328, -0.00952446479949975",11.7 km,36 mins,2180,transit
2020-03-04 21:04:59.125240,"51.520406, -0.085969","51.56855877951162, 0.012306162048757313",11.2 km,26 mins,1550,transit
2020-03-04 21:04:59.411175,"51.520406, -0.085969","51.560800546771574, 0.03115072916342706",10.4 km,35 mins,2090,transit
2020-03-04 21:04:59.701257,"51.520406, -0.085969","51.55181463047233, 0.046436661797080316",10.8 km,22 mins,1316,transit
2020-03-04 21:04:59.964184,"51.520406, -0.085969","51.54187470289225, 0.05769951539758436",11.4 km,34 mins,2042,transit
2020-03-04 21:05:00.238859,"51.520406, -0.085969","51.53128330418656, 0.06459708463341157",13.1 km,48 mins,2882,transit
2020-03-04 21:05:00.579193,"51.520406, -0.085969","51.520362587166375, 0.06691979824211504",16.4 km,49 mins,2959,transit
2020-03-04 21:05:00.916124,"51.520406, -0.085969","51.509444488252065, 0.06459708463341157",13.0 km,43 mins,2553,transit
2020-03-04 21:05:01.219710,"51.520406, -0.085969","51.49886062808469, 0.05769951539758441",13.9 km,47 mins,2828,transit
2020-03-04 21:05:01.513895,"51.520406, -0.085969","51.488932250223726, 0.04643666179708034",16.1 km,46 mins,2770,transit
2020-03-04 21:05:01.804118,"51.520406, -0.085969","51.47996050176617, 0.031150729163427083",13.7 km,44 mins,2659,transit
2020-03-04 21:05:02.161244,"51.520406, -0.085969","51.472217346145015, 0.012306162048757351",11.2 km,38 mins,2259,transit
2020-03-04 21:05:02.526587,"51.520406, -0.085969","51.46593737659688, -0.00952446479949975",9.4 km,31 mins,1831,transit
2020-03-04 21:05:02.878676,"51.520406, -0.085969","51.461310769785385, -0.03367784171883702",8.6 km,31 mins,1832,transit
2020-03-04 21:05:03.224853,"51.520406, -0.085969","51.458477583898805, -0.059420077686399946",10.3 km,48 mins,2867,transit
2020-03-04 21:05:03.586543,"51.520406, -0.085969","51.45752356532642, -0.08596899999999999",13.3 km,48 mins,2876,transit
2020-03-04 21:05:03.940743,"51.520406, -0.085969","51.458477583898805, -0.11251792231360011",8.6 km,32 mins,1929,transit
2020-03-04 21:05:04.254689,"51.520406, -0.085969","51.461310769785385, -0.13826015828116298",8.1 km,21 mins,1251,transit
2020-03-04 21:05:04.568309,"51.520406, -0.085969","51.46593737659688, -0.1624135352005003",10.6 km,39 mins,2356,transit
2020-03-04 21:05:04.912870,"51.520406, -0.085969","51.472217346145015, -0.18424416204875732",13.0 km,56 mins,3376,transit
2020-03-04 21:05:05.263085,"51.520406, -0.085969","51.47996050176617, -0.20308872916342707",13.3 km,52 mins,3149,transit
2020-03-04 21:05:05.592977,"51.520406, -0.085969","51.488932250223726, -0.21837466179708032",12.0 km,45 mins,2694,transit
2020-03-04 21:05:05.926422,"51.520406, -0.085969","51.49886062808469, -0.22963751539758445",12.6 km,39 mins,2363,transit
2020-03-04 21:05:06.270908,"51.520406, -0.085969","51.509444488252065, -0.23653508463341158",12.6 km,44 mins,2626,transit
2020-03-04 21:05:06.573211,"51.520406, -0.085969","51.520362587166375, -0.23885779824211506",14.6 km,47 mins,2802,transit
2020-03-04 21:05:06.928891,"51.520406, -0.085969","51.53128330418656, -0.23653508463341158",12.0 km,45 mins,2672,transit
