runtime,Origin,Destination,distance,travel_time,duration_value,travel_mode
2020-03-05 20:18:52.071260,"51.520406, -0.085969","51.49371850260308, -0.07708356954895793",4.7 km,32 mins,1891,transit
2020-03-05 20:18:52.313434,"51.520406, -0.085969","51.49352199427473, -0.08151631231448413",3.8 km,24 mins,1468,transit
2020-03-05 20:18:52.568968,"51.520406, -0.085969","51.49345638513989, -0.085969",3.7 km,23 mins,1406,transit
2020-03-05 20:18:52.869494,"51.520406, -0.085969","51.49352199427473, -0.09042168768551587",4.4 km,23 mins,1361,transit
2020-03-05 20:18:53.126936,"51.520406, -0.085969","51.49371850260308, -0.09485443045104212",4.1 km,19 mins,1132,transit
2020-03-05 20:18:53.370849,"51.520406, -0.085969","51.49404495444006, -0.09924734563675336",3.7 km,14 mins,852,transit
2020-03-05 20:18:53.610215,"51.520406, -0.085969","51.494499762115275, -0.10358067550582437",3.9 km,16 mins,955,transit
2020-03-05 20:18:53.859976,"51.520406, -0.085969","51.49508071365416, -0.10783485069664715",4.2 km,21 mins,1238,transit
2020-03-05 20:18:54.111755,"51.520406, -0.085969","51.49578498348051, -0.11199055481949563",5.6 km,32 mins,1899,transit
2020-03-05 20:18:54.347420,"51.520406, -0.085969","51.49660914609009, -0.11602879050601189",5.2 km,27 mins,1635,transit
2020-03-05 20:18:54.595217,"51.520406, -0.085969","51.49754919262997, -0.11993094715898964",5.5 km,31 mins,1842,transit
2020-03-05 20:18:54.845697,"51.520406, -0.085969","51.49860055030532, -0.12367887057608401",4.4 km,50 mins,3016,transit
2020-03-05 20:18:55.106783,"51.520406, -0.085969","51.499758104521284, -0.1272549345357205",6.3 km,27 mins,1632,transit
2020-03-05 20:18:55.358330,"51.520406, -0.085969","51.5010162236548, -0.1306421143384326",7.0 km,28 mins,1681,transit
2020-03-05 20:18:55.677128,"51.520406, -0.085969","51.502368786338465, -0.13382406219417034",7.1 km,29 mins,1753,transit
2020-03-05 20:18:56.149100,"51.520406, -0.085969","51.50380921112653, -0.13678518423812963",7.2 km,32 mins,1896,transit
2020-03-05 20:18:56.459883,"51.520406, -0.085969","51.50533048840151, -0.1395107188468762",6.8 km,25 mins,1503,transit
2020-03-05 20:18:56.861728,"51.520406, -0.085969","51.506925214368984, -0.14198681581574069",6.3 km,19 mins,1167,transit
2020-03-05 20:18:57.171073,"51.520406, -0.085969","51.508585626978096, -0.14420061585048702",6.6 km,23 mins,1360,transit
2020-03-05 20:18:57.421614,"51.520406, -0.085969","51.51030364359551, -0.14614032972400706",6.1 km,25 mins,1514,transit
2020-03-05 20:18:57.765240,"51.520406, -0.085969","51.51207090025219, -0.14779531635524254",5.8 km,22 mins,1299,transit
2020-03-05 20:18:58.143470,"51.520406, -0.085969","51.513878792274234, -0.1491561589854043",5.6 km,19 mins,1116,transit
2020-03-05 20:18:58.457750,"51.520406, -0.085969","51.51571851610223, -0.15021473855853582",5.7 km,20 mins,1208,transit
2020-03-05 20:18:58.819432,"51.520406, -0.085969","51.51758111209722, -0.15096430336182978",5.9 km,23 mins,1385,transit
2020-03-05 20:18:59.240573,"51.520406, -0.085969","51.51945750812651, -0.15139953394785768",6.4 km,24 mins,1465,transit
2020-03-05 20:18:59.686988,"51.520406, -0.085969","51.521338563718174, -0.1515166023474344",6.3 km,23 mins,1369,transit
2020-03-05 20:19:00.008849,"51.520406, -0.085969","51.52321511457005, -0.1513132245892633",6.2 km,22 mins,1303,transit
2020-03-05 20:19:00.300673,"51.520406, -0.085969","51.52507801719678, -0.15078870557109766",6.4 km,25 mins,1477,transit
2020-03-05 20:19:00.712082,"51.520406, -0.085969","51.52691819349744, -0.14994397537673718",5.7 km,25 mins,1523,transit
2020-03-05 20:19:00.998851,"51.520406, -0.085969","51.528726675026206, -0.14878161620291425",5.6 km,24 mins,1432,transit
2020-03-05 20:19:01.251616,"51.520406, -0.085969","51.530494646749624, -0.14730587914854845",5.7 km,26 mins,1543,transit
2020-03-05 20:19:01.484077,"51.520406, -0.085969","51.53221349007585, -0.1455226902240545",7.2 km,27 mins,1649,transit
2020-03-05 20:19:01.732021,"51.520406, -0.085969","51.53387482494492, -0.14343964505792073",7.1 km,26 mins,1554,transit
2020-03-05 20:19:01.987338,"51.520406, -0.085969","51.53547055077276, -0.14106599190882135",6.8 km,22 mins,1326,transit
2020-03-05 20:19:02.232258,"51.520406, -0.085969","51.53699288604739, -0.13841260273111097",6.8 km,21 mins,1263,transit
2020-03-05 20:19:02.473631,"51.520406, -0.085969","51.538434406381654, -0.13549193218641475",7.0 km,24 mins,1442,transit
2020-03-05 20:19:02.722473,"51.520406, -0.085969","51.53978808083451, -0.13231796464110573",7.2 km,28 mins,1659,transit
2020-03-05 20:19:02.953726,"51.520406, -0.085969","51.54104730632087, -0.12890614933559183",5.0 km,24 mins,1443,transit
2020-03-05 20:19:03.187233,"51.520406, -0.085969","51.54220593993944, -0.1252733240538164",5.1 km,22 mins,1320,transit
2020-03-05 20:19:03.424394,"51.520406, -0.085969","51.54325832905781, -0.12143762775760131",5.5 km,29 mins,1767,transit
2020-03-05 20:19:03.628329,"51.520406, -0.085969","51.54419933900524, -0.11741840277843674",4.5 km,57 mins,3412,transit
2020-03-05 20:19:03.890962,"51.520406, -0.085969","51.54502437823525, -0.11323608727727366",5.0 km,25 mins,1486,transit
2020-03-05 20:19:04.133735,"51.520406, -0.085969","51.54572942083247, -0.10891209878964961",4.7 km,21 mins,1251,transit
2020-03-05 20:19:04.350496,"51.520406, -0.085969","51.54631102625154, -0.10446870976821455",4.3 km,16 mins,947,transit
2020-03-05 20:19:04.582423,"51.520406, -0.085969","51.54676635618922, -0.09992891611703285",4.3 km,16 mins,936,transit
2020-03-05 20:19:04.774466,"51.520406, -0.085969","51.54709318850565, -0.0953162997817999",4.6 km,20 mins,1184,transit
2020-03-05 20:19:05.116154,"51.520406, -0.085969","51.54728992812485, -0.0906548865174654",3.8 km,26 mins,1533,transit
2020-03-05 20:19:05.394861,"51.520406, -0.085969","51.55633881981347, -0.085969",4.7 km,26 mins,1532,transit
2020-03-05 20:19:05.659436,"51.520406, -0.085969","51.55625122022648, -0.07967147569112101",5.4 km,33 mins,1977,transit
2020-03-05 20:19:05.924880,"51.520406, -0.085969","51.55598884925131, -0.07340751296076498",5.2 km,31 mins,1862,transit
2020-03-05 20:19:06.209105,"51.520406, -0.085969","51.555552988141436, -0.06721045805558631",5.7 km,37 mins,2214,transit
2020-03-05 20:19:06.545262,"51.520406, -0.085969","51.55494576531722, -0.06111322838654664",6.3 km,29 mins,1735,transit
2020-03-05 20:19:06.956522,"51.520406, -0.085969","51.554170145899725, -0.05514810267067479",6.3 km,30 mins,1815,transit
2020-03-05 20:19:07.202303,"51.520406, -0.085969","51.55322991713227, -0.04934651651414102",6.6 km,33 mins,2009,transit
2020-03-05 20:19:07.467044,"51.520406, -0.085969","51.55212966976338, -0.04373886519776272",8.4 km,34 mins,2013,transit
2020-03-05 20:19:07.744437,"51.520406, -0.085969","51.55087477548486, -0.03835431537659569",6.3 km,43 mins,2555,transit
2020-03-05 20:19:08.028426,"51.520406, -0.085969","51.54947136053903, -0.03322062733851964",8.4 km,31 mins,1871,transit
2020-03-05 20:19:08.305920,"51.520406, -0.085969","51.54792627562778, -0.02836398938028984",6.3 km,38 mins,2305,transit
2020-03-05 20:19:08.699880,"51.520406, -0.085969","51.54624706227516, -0.02380886575104529",9.2 km,35 mins,2106,transit
2020-03-05 20:19:08.974679,"51.520406, -0.085969","51.54444191581217, -0.019577859481118995",7.5 km,44 mins,2625,transit
2020-03-05 20:19:09.265626,"51.520406, -0.085969","51.542519645169655, -0.01569159125707029",8.0 km,27 mins,1616,transit
2020-03-05 20:19:09.570815,"51.520406, -0.085969","51.540489629680614, -0.012168595322274569",7.7 km,23 mins,1370,transit
2020-03-05 20:19:09.926942,"51.520406, -0.085969","51.538361773107844, -0.0090252331773386",7.7 km,23 mins,1405,transit
2020-03-05 20:19:10.228100,"51.520406, -0.085969","51.53614645512636, -0.00627562562844616",6.8 km,28 mins,1659,transit
2020-03-05 20:19:10.542276,"51.520406, -0.085969","51.53385448050205, -0.003931603488261164",7.1 km,31 mins,1851,transit
2020-03-05 20:19:10.784781,"51.520406, -0.085969","51.53149702621933, -0.002002676977992452",8.3 km,33 mins,1988,transit
2020-03-05 20:19:11.027934,"51.520406, -0.085969","51.529085586819576, -0.0004960236166127199",8.2 km,32 mins,1924,transit
2020-03-05 20:19:11.268179,"51.520406, -0.085969","51.52663191822101, 0.0005835058794751264",10.3 km,36 mins,2186,transit
2020-03-05 20:19:11.512762,"51.520406, -0.085969","51.524147980296995, 0.001233364418667877",10.3 km,36 mins,2164,transit
2020-03-05 20:19:11.752445,"51.520406, -0.085969","51.521645878495505, 0.0014532690520811754",9.6 km,28 mins,1673,transit
2020-03-05 20:19:12.001014,"51.520406, -0.085969","51.51913780478626, 0.0012451463812678913",9.8 km,30 mins,1792,transit
2020-03-05 20:19:12.246694,"51.520406, -0.085969","51.51663597822478, 0.0006130642426255461",10.0 km,32 mins,1944,transit
2020-03-05 20:19:12.495543,"51.520406, -0.085969","51.51415258542357, -0.00043684878483895",8.5 km,35 mins,2113,transit
2020-03-05 20:19:12.762721,"51.520406, -0.085969","51.511699721220424, -0.001896494379366283",8.1 km,30 mins,1779,transit
2020-03-05 20:19:13.030875,"51.520406, -0.085969","51.50928932983214, -0.00375590423298791",7.9 km,28 mins,1676,transit
2020-03-05 20:19:13.280062,"51.520406, -0.085969","51.506933146778614, -0.0060033467740911745",8.2 km,31 mins,1850,transit
2020-03-05 20:19:13.552367,"51.520406, -0.085969","51.50464264185828, -0.008625439067872342",7.9 km,33 mins,1951,transit
2020-03-05 20:19:13.798252,"51.520406, -0.085969","51.50242896344947, -0.011607262150319424",8.0 km,21 mins,1281,transit
2020-03-05 20:19:14.077184,"51.520406, -0.085969","51.50030288440573, -0.014932478133672933",7.6 km,25 mins,1471,transit
2020-03-05 20:19:14.332131,"51.520406, -0.085969","51.49827474980454, -0.018583447538760366",7.9 km,28 mins,1667,transit
2020-03-05 20:19:14.581280,"51.520406, -0.085969","51.49635442679939, -0.022541345457469327",8.6 km,45 mins,2705,transit
2020-03-05 20:19:14.809741,"51.520406, -0.085969","51.49455125681475, -0.026786275321791963",9.0 km,47 mins,2834,transit
2020-03-05 20:19:15.072245,"51.520406, -0.085969","51.492874010311574, -0.03129737924863134",7.4 km,35 mins,2095,transit
2020-03-05 20:19:15.313146,"51.520406, -0.085969","51.49133084433836, -0.03605294413603249",7.6 km,43 mins,2573,transit
2020-03-05 20:19:15.575680,"51.520406, -0.085969","51.48992926306918, -0.04103050290076538",7.2 km,37 mins,2224,transit
2020-03-05 20:19:16.000530,"51.520406, -0.085969","51.48867608151544, -0.046206930463599465",6.1 km,34 mins,2032,transit
2020-03-05 20:19:16.379215,"51.520406, -0.085969","51.48757739258319, -0.05155853430172872",5.2 km,23 mins,1388,transit
2020-03-05 20:19:16.698773,"51.520406, -0.085969","51.48663853763096, -0.057061139592826125",5.2 km,24 mins,1414,transit
2020-03-05 20:19:17.043670,"51.520406, -0.085969","51.48586408066748, -0.06269016916759125",6.0 km,32 mins,1917,transit
2020-03-05 20:19:17.300611,"51.520406, -0.085969","51.48525778631016, -0.06842071866376022",5.1 km,29 mins,1732,transit
2020-03-05 20:19:17.544233,"51.520406, -0.085969","51.48482260160846, -0.07422762743096419",6.5 km,29 mins,1721,transit
2020-03-05 20:19:17.803099,"51.520406, -0.085969","51.48456064181716, -0.08008554587002521",5.7 km,29 mins,1740,transit
2020-03-05 20:19:18.078425,"51.520406, -0.085969","51.48447318018653, -0.085969",5.6 km,28 mins,1658,transit
2020-03-05 20:19:18.386039,"51.520406, -0.085969","51.48456064181716, -0.09185245412997478",4.9 km,25 mins,1506,transit
2020-03-05 20:19:18.648939,"51.520406, -0.085969","51.48482260160846, -0.09771037256903585",5.1 km,18 mins,1103,transit
2020-03-05 20:19:18.870930,"51.520406, -0.085969","51.48525778631016, -0.10351728133623983",4.8 km,14 mins,861,transit
2020-03-05 20:19:19.099335,"51.520406, -0.085969","51.48586408066748, -0.10924783083240876",4.7 km,14 mins,821,transit
2020-03-05 20:19:19.353677,"51.520406, -0.085969","51.48663853763096, -0.11487686040717386",6.0 km,20 mins,1215,transit
2020-03-05 20:19:19.654392,"51.520406, -0.085969","51.48757739258319, -0.12037946569827128",6.1 km,22 mins,1343,transit
2020-03-05 20:19:19.886985,"51.520406, -0.085969","51.48867608151544, -0.1257310695364006",8.5 km,22 mins,1348,transit
2020-03-05 20:19:20.162533,"51.520406, -0.085969","51.48992926306918, -0.13090749709923463",10.0 km,29 mins,1745,transit
2020-03-05 20:19:20.417005,"51.520406, -0.085969","51.49133084433836, -0.13588505586396754",7.7 km,28 mins,1703,transit
2020-03-05 20:19:20.656853,"51.520406, -0.085969","51.492874010311574, -0.14064062075136866",8.1 km,33 mins,1956,transit
2020-03-05 20:19:20.906035,"51.520406, -0.085969","51.49455125681475, -0.14515172467820808",8.0 km,32 mins,1915,transit
2020-03-05 20:19:21.162583,"51.520406, -0.085969","51.49635442679939, -0.1493966545425307",8.2 km,35 mins,2090,transit
2020-03-05 20:19:21.400697,"51.520406, -0.085969","51.49827474980454, -0.15335455246123966",9.5 km,40 mins,2408,transit
2020-03-05 20:19:21.691178,"51.520406, -0.085969","51.50030288440573, -0.15700552186632707",7.0 km,35 mins,2098,transit
2020-03-05 20:19:21.946423,"51.520406, -0.085969","51.50242896344947, -0.16033073784968055",7.1 km,31 mins,1868,transit
2020-03-05 20:19:22.318331,"51.520406, -0.085969","51.50464264185828, -0.16331256093212768",7.4 km,35 mins,2105,transit
2020-03-05 20:19:22.592799,"51.520406, -0.085969","51.506933146778614, -0.16593465322590883",7.2 km,33 mins,1987,transit
2020-03-05 20:19:22.919902,"51.520406, -0.085969","51.50928932983214, -0.16818209576701212",8.1 km,31 mins,1851,transit
2020-03-05 20:19:23.175922,"51.520406, -0.085969","51.511699721220424, -0.17004150562063375",7.8 km,27 mins,1645,transit
2020-03-05 20:19:23.426091,"51.520406, -0.085969","51.51415258542357, -0.17150115121516107",7.8 km,26 mins,1578,transit
2020-03-05 20:19:23.651118,"51.520406, -0.085969","51.51663597822478, -0.1725510642426256",7.8 km,25 mins,1522,transit
2020-03-05 20:19:23.888308,"51.520406, -0.085969","51.51913780478626, -0.17318314638126792",7.1 km,24 mins,1455,transit
2020-03-05 20:19:24.118460,"51.520406, -0.085969","51.521645878495505, -0.1733912690520812",7.1 km,25 mins,1496,transit
2020-03-05 20:19:24.350565,"51.520406, -0.085969","51.524147980296995, -0.17317136441866793",7.4 km,28 mins,1701,transit
2020-03-05 20:19:24.585099,"51.520406, -0.085969","51.52663191822101, -0.17252150587947518",7.5 km,31 mins,1849,transit
2020-03-05 20:19:24.851840,"51.520406, -0.085969","51.529085586819576, -0.17144197638338732",7.7 km,34 mins,2010,transit
2020-03-05 20:19:25.086462,"51.520406, -0.085969","51.53149702621933, -0.1699353230220076",11.5 km,32 mins,1925,transit
2020-03-05 20:19:25.373274,"51.520406, -0.085969","51.53385448050205, -0.16800639651173885",7.6 km,30 mins,1818,transit
2020-03-05 20:19:25.739553,"51.520406, -0.085969","51.53614645512636, -0.16566237437155387",7.9 km,31 mins,1877,transit
2020-03-05 20:19:26.036915,"51.520406, -0.085969","51.538361773107844, -0.1629127668226614",8.2 km,32 mins,1892,transit
2020-03-05 20:19:26.340838,"51.520406, -0.085969","51.540489629680614, -0.15976940467772544",7.9 km,27 mins,1622,transit
2020-03-05 20:19:26.764182,"51.520406, -0.085969","51.542519645169655, -0.15624640874292972",7.6 km,22 mins,1315,transit
2020-03-05 20:19:27.070002,"51.520406, -0.085969","51.54444191581217, -0.15236014051888105",7.4 km,19 mins,1168,transit
2020-03-05 20:19:27.298922,"51.520406, -0.085969","51.54624706227516, -0.14812913424895474",7.8 km,25 mins,1515,transit
2020-03-05 20:19:27.568423,"51.520406, -0.085969","51.54792627562778, -0.14357401061971023",8.0 km,23 mins,1394,transit
2020-03-05 20:19:27.818433,"51.520406, -0.085969","51.54947136053903, -0.1387173726614804",7.8 km,20 mins,1197,transit
2020-03-05 20:19:28.108069,"51.520406, -0.085969","51.55087477548486, -0.13358368462340436",8.1 km,25 mins,1485,transit
2020-03-05 20:19:28.378983,"51.520406, -0.085969","51.55212966976338, -0.12819913480223732",8.3 km,34 mins,2039,transit
2020-03-05 20:19:28.709876,"51.520406, -0.085969","51.55322991713227, -0.12259148348585899",6.1 km,36 mins,2151,transit
2020-03-05 20:19:29.014082,"51.520406, -0.085969","51.554170145899725, -0.11678989732932521",5.5 km,31 mins,1879,transit
2020-03-05 20:19:29.300681,"51.520406, -0.085969","51.55494576531722, -0.11082477161345337",5.3 km,23 mins,1382,transit
2020-03-05 20:19:29.553447,"51.520406, -0.085969","51.555552988141436, -0.10472754194441376",5.1 km,20 mins,1214,transit
2020-03-05 20:19:29.854510,"51.520406, -0.085969","51.55598884925131, -0.09853048703923509",5.4 km,25 mins,1520,transit
2020-03-05 20:19:30.167820,"51.520406, -0.085969","51.55625122022648, -0.09226652430887904",5.1 km,26 mins,1573,transit
2020-03-05 20:19:30.429114,"51.520406, -0.085969","51.56532202476685, -0.085969",5.9 km,32 mins,1906,transit
2020-03-05 20:19:30.698855,"51.520406, -0.085969","51.56521250368117, -0.07803595482729365",8.0 km,28 mins,1695,transit
2020-03-05 20:19:30.954049,"51.520406, -0.085969","51.564884475578154, -0.07014598857835781",7.8 km,26 mins,1563,transit
2020-03-05 20:19:31.222645,"51.520406, -0.085969","51.56433954328187, -0.06234189301181702",7.7 km,28 mins,1708,transit
2020-03-05 20:19:31.482287,"51.520406, -0.085969","51.56358036938559, -0.054665887959824126",7.4 km,24 mins,1451,transit
2020-03-05 20:19:31.719815,"51.520406, -0.085969","51.562610663128716, -0.04715934137364657",7.8 km,29 mins,1738,transit
2020-03-05 20:19:31.985525,"51.520406, -0.085969","51.56143516211808, -0.0398624965755711",8.5 km,37 mins,2211,transit
2020-03-05 20:19:32.259674,"51.520406, -0.085969","51.56005960898704, -0.032814209105593156",8.7 km,51 mins,3062,transit
2020-03-05 20:19:32.494619,"51.520406, -0.085969","51.55849072311088, -0.026051695527251416",11.9 km,46 mins,2749,transit
2020-03-05 20:19:32.761850,"51.520406, -0.085969","51.55673616752262, -0.019610296512575957",10.4 km,36 mins,2189,transit
2020-03-05 20:19:33.012313,"51.520406, -0.085969","51.55480451119716, -0.013523256453941082",10.2 km,34 mins,2026,transit
2020-03-05 20:19:33.251871,"51.520406, -0.085969","51.552705186894855, -0.007821521743293296",9.6 km,26 mins,1537,transit
2020-03-05 20:19:33.517621,"51.520406, -0.085969","51.55044844477813, -0.0025335597103856434",9.9 km,30 mins,1783,transit
2020-03-05 20:19:33.748870,"51.520406, -0.085969","51.54804530203543, 0.002314799983416568",8.2 km,22 mins,1295,transit
2020-03-05 20:19:33.987381,"51.520406, -0.085969","51.545507488766475, 0.006700499943012439",7.8 km,25 mins,1476,transit
2020-03-05 20:19:34.222802,"51.520406, -0.085969","51.54284739040099, 0.010603364368862625",8.2 km,28 mins,1695,transit
2020-03-05 20:19:34.415194,"51.520406, -0.085969","51.54007798694016, 0.014006182195544042",9.6 km,39 mins,2352,transit
